Normal Patient Waiting Time,Normal Patient Server Time,Normal patientt service time
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
15.342570947258423,28.5838736841618,13.241302736903357
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
6.496915236073107,18.35946243991225,11.86254720383912
15.184489436337515,33.492917242355475,18.30842780601798
27.028316761853148,27.76761145704711,0.739294695193939
Reneged,Reneged,Reneged
14.877864739651727,31.830938330696767,16.953073591045023
Reneged,Reneged,Reneged
21.527795032519634,35.10292452226736,13.575129489747724
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
16.718358559660658,29.719468611398497,13.001110051737863
20.052221732464886,0,12.77388680153025
0,0,0
0,0,0
Next Day,Next Day
0,13.268628147030617,13.268628147030617
7.8165278422601165,19.33611757286371,11.519589730603593
18.630325884092006,36.631703396144324,18.001377512052322
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
14.88973034017285,23.828350533578874,8.938620193406024
20.90233585290007,30.23745549280311,9.33511963990304
23.921852755173546,34.48201314312018,10.560160387946626
30.91902467292669,40.4329532243082,9.513928551381513
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
24.872048431717012,35.32742095895831,10.455372527241293
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
8.469926015305276,26.323803664724423,17.853877649419143
Reneged,Reneged,Reneged
14.993058182966337,33.98174052100795,18.988682338041613
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
24.524801733907154,37.91196658142293,13.387164847515782
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
23.57562070141853,30.910884060709975,7.335263359291456
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
7.348218131052533,17.820448160356733,10.472230029304205
11.130294206453584,21.535243712944578,10.404949506490988
Reneged,Reneged,Reneged
13.629316671596882,15.357634609417005,1.728317937820126
9.607614254332589,23.920093516159653,14.312479261827072
18.610860714765522,31.841019428099486,13.230158713333974
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
23.336078166238735,40.275879537025446,16.9398013707867
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
19.088199928403526,30.78867343168602,11.700473503282499
Reneged,Reneged,Reneged
16.65229118668762,35.06315923878495,18.410868052097342
26.396644923432262,40.169553506827725,13.772908583395454
39.33484536219606,51.43944943503544,12.104604072839395
Reneged,Reneged,Reneged
32.581437197437396,44.32322391851025,11.741786721072877
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
8.633640191435006,23.34828794392797,14.71464775249294
17.63664476924623,33.254256279508525,15.617611510262279
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
26.50280169868614,44.80617707082746,18.303375372141296
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
33.13511328736138,43.35660638197493,10.221493094613553
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
24.377025124358966,29.601831521325835,5.22480639696687
Reneged,Reneged,Reneged
22.086857302743,30.60148153178386,8.514624229040853
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
3.013867635143015,13.696777507231161,10.682909872088173
12.22787269862124,25.69391082975892,13.466038131137656
Reneged,Reneged,Reneged
20.27713554422286,39.08157526824027,18.804439724017403
Reneged,Reneged,Reneged
15.5770707937844,30.595972986204515,15.018902192420095
18.80838745214396,0,12.100725507539002
0,0,0
Reneged,Reneged,Reneged
Next Day,Next Day
0,14.665185340113899,14.665185340113899
3.2434984361248933,12.6243003140291,9.380801877904208
10.911912789119679,17.096455388429458,6.184542599309779
11.897926651337507,23.022053173052825,11.124126521715322
12.973399273189095,28.13536339484873,15.16196412165964
22.43465739774441,28.76278822160875,6.328130823864342
10.409684332588654,22.229041411897654,11.819357079309004
Reneged,Reneged,Reneged
14.966601555010769,26.301978744390254,11.335377189379484
21.68975525881011,31.59321330615687,9.903458047346756
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
17.85550190481571,32.21121107491882,14.355709170103115
Reneged,Reneged,Reneged
24.79518939405314,31.337089874747477,6.541900480694338
Reneged,Reneged,Reneged
15.34879472641019,28.765184627940158,13.416389901529968
17.393427444420468,26.101393436180274,8.707965991759812
17.1707147436517,30.715624279094158,13.544909535442457
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
0.0,16.757065102493215,16.757065102493208
6.131888331268044,16.109656882642497,9.977768551374442
Reneged,Reneged,Reneged
0.0,8.421018513583022,8.421018513583032
8.300030238617524,20.409446996117055,12.109416757499526
Reneged,Reneged,Reneged
5.9204512436611765,16.085477474505495,10.165026230844326
7.015260407097344,16.333762864500983,9.31850245740363
13.447942702050625,23.33489368547575,9.886950983425127
22.449570655901795,35.99591999487515,13.54634933897335
22.39232430665558,34.99774285271161,12.60541854605604
29.416961615767406,37.95515414982415,8.538192534056751
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
21.067258528414612,33.37800927839342,12.310750749978814
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
14.036119443570271,33.47838901713709,19.442269573566804
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
1.4306681768077851,20.19189772236757,18.761229545559786
4.398110407327977,21.657912852500658,17.259802445172667
Reneged,Reneged,Reneged
13.50873919061462,24.295235470561522,10.78649627994692
21.527545320873287,33.73650709691054,12.208961776037285
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
2.5791425037051567,15.17954752672648,12.60040502302133
Reneged,Reneged,Reneged
14.162061495082696,23.834630997997465,9.672569502914756
Reneged,Reneged,Reneged
21.919640970901753,41.179587103729546,19.25994613282778
Reneged,Reneged,Reneged
24.1761934043588,33.2976447554164,9.121451351057576
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
Reneged,Reneged,Reneged
9.891265794381638,19.77391742617442,9.882651631792758
18.13309856485523,0,16.594374054580754
0,0,0
0,0,0
0,0,0
Next Day,Next Day
